Date,LaggedDate,VicFalls,Conversion,Flow,Exceedance,Year,Month,Day,MonthId,WaterYear,WaterMonth,WaterDay,WaterWeek,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRBandLabel,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec
1941-09-15,1941-09-26,278.9403,0.9468161724841248,264.1051871975735,0.852,1941,9,15,1941.09,1940,12,350,50,0.02281868817387036,0.0,0.0,0.64,3,Normal,40,6,4,3,65,118.0,0.4467916789219509,146.1051871975735,146.1051871975735,,1,146.1051871975735,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,196.1051871975735,964.7892030235267,990.0,0.10674040472644553,0.004610518719757353,989.8886490765536,0.15103209606380474,,,,24.948413956963204,,,,,0.91,,,,0.5844207487902939,,,,0.97,,,,31.563903756994986,,,,31.563903756994986,757.5336901678796,0.11951262332981917
1941-10-15,1941-10-26,206.1864,0.9756711054590376,201.17011281861926,0.9520000000000001,1941,10,15,1941.1,1941,1,15,3,0.01738109774752871,0.0,0.0,0.74,4,Mod_Dry,31,4,3,2,33,73.0,0.3628769650580198,128.17011281861926,128.17011281861926,,1,128.17011281861926,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,2.0,33.0,166.17011281861926,964.7063353543097,990.0,0.0965352657336202,0.002817011281861926,989.9006477229847,0.11610044300730432,,,,25.078211925667482,,,,,0.91,,,,0.512680451274477,,,,0.97,,,,27.833349220925175,,,,27.833349220925175,668.0003813022041,0.13835727798204556
1941-11-15,1941-11-26,244.1538,0.9479000783611428,231.43340615217082,0.906,1941,11,15,1941.11,1941,2,46,7,0.019995846291547558,5.05433541968992,0.0218392647099815,0.64,3,Normal,36,5,3,2,47,93.0,0.4018434570282008,138.43340615217082,138.43340615217082,,1,138.43340615217082,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,3.0,2.0,47.0,182.43340615217082,964.7262072740056,990.0,0.10207957027914913,0.003843340615217082,989.8940770891057,0.13553723935196835,,,,25.03233257574809,,,,,0.91,,,,0.5537336246086833,,,,0.97,,,,30.007123033551068,,,,30.007123033551068,720.1709528052256,0.12965769951906142
1941-12-15,1941-12-26,349.1046,0.9270188758292952,323.62655383883583,0.7509999999999999,1941,12,15,1941.12,1941,3,76,11,0.02796133425167541,0.0,0.0,0.72,4,Mod_Dry,31,5,3,2,36,77.0,0.2379285602081514,246.62655383883583,246.62655383883583,,1,246.62655383883583,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,285.62655383883583,964.9700888972347,990.0,0.136813246662344,0.019325310767767168,989.8438614425698,0.43040477963856216,,,,24.44336776569654,,,,,0.94,,,,0.9865062153553432,,,,0.98,,,,54.47833340326357,,,,54.47833340326357,1307.4800016783256,0.16833703154776808
1942-01-15,1942-01-26,536.8608,0.8801028281077824,472.4927083802066,0.5690000000000001,1942,1,15,1942.01,1941,4,107,16,0.04082337000404985,2.313758993316867,0.004896919999567539,0.84,4,Mod_Dry,34,5,4,3,45,91.0,0.19259556472726325,381.4927083802066,275.0,,1,275.0,,,,106.49270838020658,39.78848444974752,5.851247713198164,4.680998170558532,3.5107486279188977,52.66122941878347,73.78848444974751,10.851247713198164,8.680998170558533,6.510748627918898,97.66122941878349,368.3207303335042,965.5780017273418,990.0,0.1642762573063298,0.025,989.8107237426937,0.5349347799999999,,,,23.697787235351896,,,,,0.8965472990193715,,,,1.1,,,,0.98,,,,56.17056332606983,,,,56.17056332606983,1348.0935198256755,0.11888133367948266
1942-02-15,1942-02-26,764.3804,0.8926299826267534,682.3088631722309,0.445,1942,2,15,1942.02,1941,5,138,20,0.05895148577808074,9.15110634402754,0.013411970498934564,0.92,5,Dry,31,6,4,3,41,85.0,0.12457701282790458,597.3088631722309,275.0,,1,275.0,,,,322.3088631722309,69.0,12.0,15.167475913987337,11.3756069354905,214.76578032275302,100.0,18.0,19.16747591398733,14.3756069354905,255.76578032275302,412.16747591398735,966.5058573414522,990.0,0.1788379071301065,0.025,989.7961620928698,0.5349347799999999,,,,22.75536997141781,,,,,0.9089681095809512,,,,1.1,,,,0.98,,,,54.6840062737895,,,,54.6840062737895,1312.416150570948,0.08014553118883634
1942-03-15,1942-03-26,1053.0739999999996,0.9224728423044594,971.4321659369264,0.34,1942,3,15,1942.03,1941,6,166,24,0.08393173913695043,18.997082054007024,0.019555747400730475,0.86,4,Mod_Dry,41,8,7,6,67,129.0,0.13279362628020674,842.4321659369264,275.0,,1,275.0,,,,567.4321659369264,59.0,10.0,18.000000000000004,26.392193764508203,454.03997217241823,100.0,18.0,25.0,32.39219376450821,521.0399721724182,418.0,967.7115398159738,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,21.54775049627717,,,,,0.9209895758649406,,,,1.1,,,,0.98,,,,52.46678221605768,,,,52.46678221605768,1259.2027731853846,0.05400972302111754
1942-04-15,1942-04-26,1986.9064,1.008700287979832,2004.1930578689712,0.17600000000000002,1942,4,15,1942.04,1941,7,197,29,0.17316228019987912,51.658590209606025,0.025775256533686345,0.8200000000000001,4,Mod_Dry,45,11,10,10,72,148.0,0.07384518144043778,1100.0,275.0,,1,275.0,,,,1581.1930578689712,55.0,6.999999999999987,15.0,70.0,1434.1930578689712,100.0,18.0,25.0,80.0,1506.1930578689712,418.0,971.1442379252977,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,18.11505238695345,,,,,0.9312677753897682,,,,1.1,,,,0.98,,,,44.60072789433323,,,,44.60072789433323,1070.4174694639971,0.022253708403598863
1942-05-15,1942-05-26,1623.0388,0.9609360770575194,1559.6365373841434,0.223,1942,5,15,1942.05,1941,8,227,33,0.13475259682999,49.883046051048964,0.03198376343164792,0.75,4,Mod_Dry,47,10,10,10,115,192.0,0.1231056053111109,1100.0,275.0,,1,275.0,,,,1092.6365373841434,53.0,7.999999999999992,14.999999999999993,56.908152988757465,959.728384395386,100.0,18.0,25.0,66.90815298875748,1074.728384395386,418.0,969.8093116094296,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,19.449978702821298,,,,,0.9314712893991004,,,,1.1,,,,0.98,,,,47.89788977864175,,,,47.89788977864175,1149.549354687402,0.030710930803773767
1942-06-15,1942-06-26,666.0345,0.8753352736866753,583.0034913422678,0.493,1942,6,15,1942.06,1941,9,258,37,0.05037150165197194,25.79157267079109,0.04423913930842903,0.89,4,Mod_Dry,45,10,9,9,88,161.0,0.2761561506764299,422.00349134226786,275.0,,1,275.0,,,,147.0034913422678,41.08793236274565,8.0,8.217586472549133,8.217586472549133,81.48038603442387,86.08793236274565,18.0,17.217586472549133,17.217586472549133,169.48038603442387,396.3055188352948,966.0679796331343,990.0,0.17357009850618646,0.025,989.801429901494,0.5349347799999999,,,,23.19851548835955,,,,,0.9034594437968276,,,,1.1,,,,0.98,,,,55.41108234949768,,,,55.41108234949768,1329.8659763879446,0.0950441689841736
1942-07-15,1942-07-26,415.3399,0.9079714249478594,377.11676084070143,0.68,1942,7,15,1942.07,1941,10,288,42,0.0325828881366366,3.720181518499942,0.009864800254983605,0.9,4,Mod_Dry,42,9,8,6,70,135.0,0.3579793157404255,242.11676084070146,242.11676084070146,,1,242.11676084070146,,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,8.0,6.0,70.0,301.11676084070143,965.1733344385823,990.0,0.14195759585115544,0.018423352168140283,989.8396190519808,0.41483139077386777,,,,24.25145322262439,,,,,0.94,,,,0.9684670433628058,,,,0.98,,,,53.062237574439905,,,,53.062237574439905,1273.4937017865582,0.14070506295225108
1942-08-15,1942-08-26,301.2308,0.93390939438871,281.3222739992266,0.8160000000000001,1942,8,15,1942.08,1941,11,319,46,0.024306244473533176,2.2856946167617025,0.008124826322028047,0.92,5,Dry,34,7,5,3,44,93.0,0.33058171568830585,188.32227399922658,188.32227399922658,,1,188.32227399922658,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,5.0,3.0,44.0,234.32227399922658,964.8345132638824,990.0,0.11976895704519087,0.008832227399922659,989.8713988155548,0.251084091586586,,,,24.785801460085946,,,,,0.93,,,,0.7532890959969063,,,,0.97,,,,41.307446250953056,,,,41.307446250953056,991.3787100228732,0.1468331876595972
1942-09-15,1942-09-26,218.3943,0.9709568849264008,212.05144921368182,0.936,1942,9,15,1942.09,1941,12,350,50,0.01832124521206211,2.7016511672019305,0.012740545642201707,0.91,5,Dry,30,6,4,2,30,72.0,0.33954024019636114,140.05144921368182,140.05144921368182,,1,140.05144921368182,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,2.0,30.0,180.05144921368182,964.7081305219467,990.0,0.10126753950466423,0.004005144921368182,989.8947273155741,0.1387364724160011,,,,25.047860321211253,,,,,0.91,,,,0.5602057968547273,,,,0.97,,,,30.376684736118694,,,,30.376684736118694,729.0404336668488,0.14325148377320665
1942-10-15,1942-10-26,200.2476,0.9942319359830292,199.0925590239552,0.9590000000000001,1942,10,15,1942.1,1942,1,15,3,0.01720159709966973,3.8848552523827777,0.01951280987811977,0.85,4,Mod_Dry,31,4,3,2,33,73.0,0.36666362800237295,126.09255902395522,126.09255902395522,,1,126.09255902395522,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,2.0,33.0,164.0925590239552,964.3985022799416,990.0,0.09582700875816656,0.0026092559023955203,989.9015637353393,0.11234592112116483,,,,25.390715534276705,,,,,0.91,,,,0.5043702360958208,,,,0.97,,,,27.72340264670777,,,,27.72340264670777,665.3616635209868,0.13924881363030772
1942-11-15,1942-11-26,240.8345,0.9523763640910288,229.3650854576809,0.908,1942,11,15,1942.11,1942,2,46,7,0.019817143383543626,2.9860147251999645,0.013018610566824485,0.6900000000000001,3,Normal,36,5,3,2,47,93.0,0.40546711725729945,136.36508545768092,136.36508545768092,,1,136.36508545768092,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,3.0,2.0,47.0,180.3650854576809,964.7234841110773,990.0,0.10137446095148213,0.0036365085457680892,989.8949890305028,0.1315012312560899,,,,25.040003688169406,,,,,0.91,,,,0.5454603418307236,,,,0.97,,,,29.56784762549041,,,,29.56784762549041,709.6283430117699,0.12891171978721164
1942-12-15,1942-12-26,324.6118,0.9312809696570542,302.30479186612183,0.7809999999999999,1942,12,15,1942.12,1942,3,76,11,0.026119134017232933,3.124580992917401,0.010335863264453805,0.93,5,Dry,26,4,3,2,24,59.0,0.19516726690236733,243.30479186612183,243.30479186612183,,1,243.30479186612183,,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,276.30479186612183,964.8980921434062,990.0,0.1337174585533246,0.01866095837322437,989.8476215830735,0.4189062413169582,,,,24.53062319835039,,,,,0.94,,,,0.9732191674644872,,,,0.98,,,,53.93642790122928,,,,53.93642790122928,1294.4742696295025,0.17841737660948312
1943-01-15,1943-01-26,531.4016,0.8847902403509693,470.1789493868897,0.5740000000000001,1943,1,15,1943.01,1942,4,107,16,0.04062346122702727,3.021801061593294,0.006426916954775842,0.92,5,Dry,29,5,4,2,33,73.0,0.15526003470634214,397.1789493868897,275.0,,1,275.0,,,,122.17894938688973,48.53684290712057,8.368421190882858,6.694736952706286,3.3473684763531426,55.23157985982685,77.53684290712056,13.368421190882854,10.694736952706286,5.347368476353143,88.23157985982685,376.6000010507097,965.5678576995903,990.0,0.16702583060724674,0.025,989.8079741693927,0.5349347799999999,,,,23.70518168980239,,,,,0.8964393070540215,,,,1.1,,,,0.98,,,,56.18132227363142,,,,56.18132227363142,1348.3517345671542,0.11948923350756452
1943-02-15,1943-02-26,691.4282,0.8804892019345739,608.7950640130589,0.48,1943,2,15,1943.02,1942,5,138,20,0.05259989353072829,7.017221854852892,0.011526410560224859,0.95,5,Dry,31,6,4,3,41,85.0,0.1396200544723482,523.7950640130589,275.0,,1,275.0,,,,248.7950640130589,69.0,12.0,11.708003012379244,8.781002259284431,147.30605874139522,100.0,18.0,15.708003012379244,11.781002259284431,188.3060587413952,408.70800301237915,966.1824126649202,990.0,0.17768900469045806,0.025,989.7973109953095,0.5349347799999999,,,,23.079963550389337,,,,,0.9049908643660469,,,,1.1,,,,0.98,,,,55.221359027968376,,,,55.221359027968376,1325.312616671241,0.0907059900649652
1943-03-15,1943-03-26,987.4235,0.9179659771125324,906.4211780013768,0.35700000000000004,1943,3,15,1943.03,1942,6,166,24,0.07831478977931894,0.9999852655314498,0.0011032236335611423,0.92,5,Dry,36,8,6,4,53,107.0,0.11804666814596147,799.4211780013768,275.0,,1,275.0,,,,524.4211780013768,64.0,10.0,19.0,19.604530018743056,411.81664798263364,100.0,18.0,25.0,23.604530018743052,464.81664798263364,418.0,967.4509184022894,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,21.808371909961533,,,,,0.9187653848680276,,,,1.1,,,,0.98,,,,52.97313140708687,,,,52.97313140708687,1271.3551537700846,0.05844207162490461
1943-04-15,1943-04-26,1712.5226,0.9796730877109254,1677.712303316742,0.209,1943,4,15,1943.04,1942,7,197,29,0.14495434300656654,17.98901409974519,0.01072234736800936,0.8,4,Mod_Dry,45,11,10,10,72,148.0,0.08821536309140274,1100.0,275.0,,1,275.0,,,,1254.712303316742,55.0,7.0,15.0,70.0,1107.7123033167422,100.0,18.0,25.0,80.0,1179.7123033167422,418.0,970.1817870752313,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,19.07750323701971,,,,,0.9319522382538676,,,,1.1,,,,0.98,,,,47.00488218936537,,,,47.00488218936537,1128.117172544769,0.02801724830678024
1943-05-15,1943-05-26,1701.1714,0.9756355469043254,1659.7232892169968,0.212,1943,5,15,1943.05,1942,8,227,33,0.14340009218834854,0.0,0.0,0.79,4,Mod_Dry,47,10,10,10,115,192.0,0.1156819339991182,1100.0,275.0,,1,275.0,,,,1192.7232892169968,53.0,8.0,15.0,62.121004646718596,1054.6022845702782,100.0,18.0,25.0,72.1210046467186,1169.6022845702782,418.0,970.1259397688913,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,19.133350543359786,,,,,0.9319066511771986,,,,1.1,,,,0.98,,,,47.140177839660645,,,,47.140177839660645,1131.3642681518554,0.028402431987262063
1943-06-15,1943-06-26,1121.4092,0.9368114987301732,1050.5490333418047,0.319,1943,6,15,1943.06,1942,9,258,37,0.09076743648073192,22.746959378681826,0.02165244901165971,0.64,3,Normal,53,12,12,13,120,210.0,0.1998954768745904,840.5490333418048,275.0,,1,275.0,,,,565.5490333418047,47.0,6.0,13.0,35.01017825449267,464.5388550873121,100.0,18.0,25.0,48.01017825449267,584.5388550873121,418.0,968.0203645036771,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,21.238925808573942,,,,,0.9233613539312654,,,,1.1,,,,0.98,,,,51.84800120380541,,,,51.84800120380541,1244.3520288913298,0.049353242502995325
1943-07-15,1943-07-26,515.2343,0.8913623235036077,459.26044279675483,0.585,1943,7,15,1943.07,1942,10,288,42,0.03968010225763962,3.304624451884536,0.007195534698700348,0.71,4,Mod_Dry,42,9,8,6,70,135.0,0.293950855374984,324.2604427967548,275.0,,1,275.0,,,,49.26044279675483,15.325471092323726,3.2840295197836546,2.9191373509188048,2.189353013189104,25.54245182053954,57.325471092323724,12.284029519783655,10.919137350918806,8.189353013189104,95.54245182053955,355.5286379630262,965.5201269047764,990.0,0.16002796094713045,0.025,989.8149720390527,0.5349347799999999,,,,23.75991035427667,,,,,0.8956349249517362,,,,1.1,,,,0.98,,,,56.26050097128819,,,,56.26050097128819,1350.2520233109165,0.1225023880321132
1943-08-15,1943-08-26,353.2963,0.921778111561846,325.6607962357874,0.746,1943,8,15,1943.08,1942,11,319,46,0.028137092794772042,0.0,0.0,0.72,4,Mod_Dry,39,7,5,4,60,115.0,0.35312816688176624,210.66079623578742,210.66079623578742,,1,210.66079623578742,,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,5.0,4.0,60.0,261.6607962357874,964.9772825869304,990.0,0.12885413897129472,0.012132159247157484,989.8590137017816,0.3141484462404941,,,,24.567582668610786,,,,,0.94,,,,0.8426431849431497,,,,0.97,,,,46.2929378268426,,,,46.2929378268426,1111.0305078442225,0.14215078499447392
1943-09-15,1943-09-26,254.284,0.9424159355737844,239.64129376144416,0.89,1943,9,15,1943.09,1942,12,350,50,0.020705007780988768,3.638392452842453,0.015182660699805626,0.74,4,Mod_Dry,34,6,4,3,44,91.0,0.37973422097523735,148.64129376144416,148.64129376144416,,1,148.64129376144416,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,4.0,3.0,44.0,192.64129376144416,964.7386603273815,990.0,0.10555953196412868,0.004864129376144416,989.8895763386597,0.15633605936088282,,,,24.994579951917476,,,,,0.92,,,,0.5945651750457767,,,,0.97,,,,32.524744101882185,,,,32.524744101882185,780.5938584451723,0.13572261938403488
1943-10-15,1943-10-26,188.6959,1.0242652879741163,193.27466035303507,0.97,1943,10,15,1943.1,1943,1,15,3,0.01669893065450223,0.37942327855134295,0.001963129971918146,0.78,4,Mod_Dry,31,4,3,2,33,73.0,0.3777008318972511,120.27466035303509,120.27466035303509,,1,120.27466035303509,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,2.0,33.0,158.27466035303507,964.4118493571519,990.0,0.09384363421126196,0.0020274660353035074,989.9041288997536,0.10215437127918496,,,,25.390125171322342,,,,,0.9,,,,0.4810986414121403,,,,0.97,,,,26.153043259197542,,,,26.153043259197542,627.6730382207409,0.135315427337585
1943-11-15,1943-11-26,206.1864,0.9756711054590376,201.17011281861926,0.9520000000000001,1943,11,15,1943.11,1943,2,46,7,0.01738109774752871,0.9221305502795192,0.004583834732502924,0.81,4,Mod_Dry,29,4,2,2,30,67.0,0.3330514610806483,134.17011281861926,134.17011281861926,,1,134.17011281861926,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,2.0,2.0,30.0,169.17011281861926,964.7063353543097,990.0,0.09755799300634746,0.0034170112818619263,989.8990249957118,0.12728377331114485,,,,25.065405868090874,,,,,0.91,,,,0.536680451274477,,,,0.97,,,,29.12142752601803,,,,29.12142752601803,698.9142606244327,0.14476020875066434
1943-12-15,1943-12-26,406.0875,0.9120318780949216,370.3647452958713,0.6890000000000001,1943,12,15,1943.12,1943,3,76,11,0.03199951399356328,5.682227715364206,0.015342247844958556,0.58,3,Normal,38,5,4,3,54,104.0,0.2808042647712543,266.36474529587133,266.36474529587133,,1,266.36474529587133,,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,4.0,3.0,54.0,313.36474529587133,965.1463276449764,990.0,0.1460251921646805,0.023272949059174253,989.8307018587759,0.5019253055367574,,,,24.182448908262984,,,,,0.95,,,,1.0654589811834851,,,,0.98,,,,58.82957494068449,,,,58.82957494068449,1411.9097985764276,0.15884226478869534
1944-01-15,1944-01-26,764.3804,0.8926299826267534,682.3088631722309,0.445,1944,1,15,1944.01,1943,4,107,16,0.05895148577808074,9.15110634402754,0.013411970498934564,0.3,2,Mod_Wet,46,7,6,4,76,139.0,0.20372005627151454,543.3088631722309,275.0,,1,275.0,,,,268.30886317223093,54.0,11.000000000000002,11.581677547002773,7.721118364668515,184.00606726055958,100.0,18.0,17.581677547002773,11.721118364668515,260.0060672605596,410.5816775470028,966.5058573414522,990.0,0.17831125822594188,0.025,989.796688741774,0.5349347799999999,,,,22.755896620321966,,,,,0.90896191255602,,,,1.1,,,,0.98,,,,54.684899052164575,,,,54.684899052164575,1312.43757725195,0.08014683965546088
1944-02-15,1944-02-26,1382.3614,0.91853493973922,1269.7472452468235,0.263,1944,2,15,1944.02,1943,5,138,20,0.10970616198932552,53.18525340115593,0.0418864885119852,0.29,2,Mod_Wet,49,8,7,5,93,162.0,0.1275844469097542,1100.0,275.0,,1,275.0,,,,832.7472452468235,50.99999999999997,10.0,18.0,25.70207547058097,728.0451697762427,100.0,18.0,25.0,30.70207547058097,821.0451697762427,418.0,968.8303301388412,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,20.428960173409635,,,,,0.9282226291475087,,,,1.1,,,,0.98,,,,50.133288199239246,,,,50.133288199239246,1203.1989167817414,0.0394828879423904
1944-03-15,1944-03-26,2037.2697,1.0148234027606982,2067.468969295266,0.17,1944,3,15,1944.03,1943,6,167,24,0.17862931894711098,0.0,0.0,0.45,3,Normal,49,9,9,9,107,183.0,0.08851402498310716,1100.0,275.0,,1,275.0,,,,1609.468969295266,51.0,9.0,16.0,71.0,1462.4689692952663,100.0,18.0,25.0,80.0,1569.4689692952663,418.0,971.3204842711297,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,17.938806041121396,,,,,0.9308413980518988,,,,1.1,,,,0.98,,,,44.146573503609496,,,,44.146573503609496,1059.517764086628,0.021352955792442996
1944-04-15,1944-04-26,2454.9977,1.0134122837316493,2487.9248257129457,0.126,1944,4,15,1944.04,1943,7,198,29,0.21495670494159846,37.7951254294253,0.015191425817536363,0.65,3,Normal,54,13,14,19,117,217.0,0.08722128488661869,1100.0,275.0,,1,275.0,,,,1995.9248257129454,46.000000000000064,5.000000000000013,11.0,61.0,1872.9248257129452,100.0,18.0,25.0,80.0,1989.9248257129452,418.0,972.4194450120584,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,16.839845300192408,,,,,0.9260806748592526,,,,1.1,,,,0.98,,,,41.23012922720085,,,,41.23012922720085,989.5231014528205,0.016572096070220227
1944-05-15,1944-05-26,1962.022,1.0050074595714835,1971.8467458433613,0.179,1944,5,15,1944.05,1943,8,228,33,0.17036755884086638,32.346312025609905,0.016404069988601142,0.62,3,Normal,55,13,13,17,178,276.0,0.13997030985384945,1100.0,275.0,,1,275.0,,,,1420.8467458433613,45.0,5.0,12.0,63.0,1295.846745843361,100.0,18.0,25.0,80.0,1473.8467458433608,418.0,971.0529293036847,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,18.206361008566052,,,,,0.9314520252226304,,,,1.1,,,,0.98,,,,44.83440578528641,,,,44.83440578528641,1076.0257388468738,0.0227372669198542
1944-06-15,1944-06-26,939.9208,0.9134042636758518,858.5276662376176,0.375,1944,6,15,1944.06,1943,9,259,37,0.07417679036293016,46.893526498227644,0.054620868193720785,0.71,4,Mod_Dry,45,10,9,9,88,161.0,0.18753035729828127,697.5276662376176,275.0,,1,275.0,,,,422.52766623761767,55.0,8.0,15.999999999999995,23.619558982227073,319.90810725539063,100.0,18.0,25.0,32.619558982227076,407.90810725539063,418.0,967.2549286826854,990.0,0.18077490774907748,0.025,989.7942250922508,0.5349347799999999,,,,22.004361629565512,,,,,0.916958535983409,,,,1.1,,,,0.98,,,,53.34408232027239,,,,53.34408232027239,1280.2579756865375,0.062134377747016224
1944-07-15,1944-07-26,478.7252,0.9002196493164109,430.9578316629287,0.615,1944,7,15,1944.07,1943,10,289,42,0.037234756655677034,9.07527950352852,0.021058393273675792,0.8,4,Mod_Dry,42,9,8,6,70,135.0,0.31325570643206113,295.9578316629287,275.0,,1,275.0,,,,20.957831662928697,6.520214295133372,1.3971887775285798,1.2419455800254042,0.9314591850190532,10.867023825222287,48.52021429513337,10.39718877752858,9.241945580025405,6.931459185019053,80.8670238252223,343.15934865268736,965.3977355372467,990.0,0.15592007888834636,0.025,989.8190799211116,0.5349347799999999,,,,23.88640960386495,,,,,0.8937412969729521,,,,1.1,,,,0.98,,,,56.44045133368174,,,,56.44045133368174,1354.5708320083618,0.13096513669538398
1944-08-15,1944-08-26,316.6956,0.9306200236043244,294.72326674738565,0.794,1944,8,15,1944.08,1943,11,320,46,0.025464090246974127,4.4569441258187785,0.015122471242282113,0.79,4,Mod_Dry,39,7,5,4,60,115.0,0.3901965435886989,179.72326674738562,179.72326674738562,,1,179.72326674738562,,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,5.0,4.0,60.0,230.72326674738562,964.874187851398,990.0,0.11854202275479055,0.007972326674738565,989.8734856505704,0.22867559724246744,,,,24.770622201929914,,,,,0.93,,,,0.7188930669895426,,,,0.97,,,,39.397159411241596,,,,39.397159411241596,945.531825869798,0.13367509069112565
1944-09-15,1944-09-26,227.8423,0.9755995102100816,222.2828362851385,0.922,1944,9,15,1944.09,1943,12,351,51,0.01920523705503596,2.388210579599729,0.010744017034838424,0.8300000000000001,4,Mod_Dry,34,6,4,3,44,91.0,0.4093883338939747,131.2828362851385,131.2828362851385,,1,131.2828362851385,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,4.0,3.0,44.0,175.2828362851385,964.7155282950152,990.0,0.0996418760062972,0.0031282836285138503,989.8972298403653,0.12183912131926193,,,,25.05986242403079,,,,,0.91,,,,0.5251313451405539,,,,0.97,,,,28.488446486100067,,,,28.488446486100067,683.7227156664018,0.12816305101288095
1944-10-15,1944-10-26,191.5433,1.0070581277156851,192.89523707448373,0.971,1944,10,15,1944.1,1944,1,15,3,0.01666614848323539,0.0,0.0,0.81,4,Mod_Dry,31,4,3,2,33,73.0,0.3784437661973587,119.89523707448372,119.89523707448372,,1,119.89523707448372,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,2.0,33.0,157.89523707448373,964.4127022686228,990.0,0.09371428536630128,0.0019895237074483733,989.9042961909262,0.10150622044676756,,,,25.390087701856647,,,,,0.9,,,,0.4795809482979349,,,,0.97,,,,26.07050134400107,,,,26.07050134400107,625.6920322560256,0.13515368103119269
1944-11-15,1944-11-26,234.2817,0.9662686873643179,226.3790707324809,0.913,1944,11,15,1944.11,1944,2,46,7,0.019559151711286343,4.096234447342397,0.018094581067447896,0.75,4,Mod_Dry,29,4,2,2,30,67.0,0.2959637557624572,159.3790707324809,159.3790707324809,,1,159.3790707324809,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,2.0,2.0,30.0,194.3790707324809,964.7198654505218,990.0,0.10615195593152756,0.00593790707324809,989.8879101369953,0.17979340919110004,,,,24.988251277282554,,,,,0.92,,,,0.6375162829299236,,,,0.97,,,,34.86548603664256,,,,34.86548603664256,836.7716648794216,0.1540137342371379
