YearWeek,WaterYear,WaterWeek,Flow
1948.5,1948,50,217.17618384072128
1948.51,1948,51,209.79435587921807
1948.52,1948,52,200.885646029228
1948.53,1948,53,196.56802487688995
1949.01,1949,1,185.7771147646748
1949.02,1949,2,170.99819186472013
1949.03,1949,3,170.1412690669237
1949.04,1949,4,170.1412690669237
1949.05,1949,5,170.1412690669237
1949.06,1949,6,176.04301623327507
1949.07,1949,7,193.31352194412582
1949.08,1949,8,204.34918453758033
1949.09,1949,9,233.6584278698844
1949.1,1949,10,272.1661827615436
1949.11,1949,11,288.5516614631875
1949.12,1949,12,330.97122961624507
1949.13,1949,13,390.44320048369093
1949.14,1949,14,454.3975421427221
1949.15,1949,15,548.4558549790271
1949.16,1949,16,632.1152663331192
1949.17,1949,17,677.4311983176215
1949.18,1949,18,748.8027249845536
1949.19,1949,19,929.1676705017925
1949.2,1949,20,1793.8021232594658
1949.21,1949,21,3399.978765344138
1949.22,1949,22,5118.662873127599
1949.23,1949,23,4891.274278847684
1949.24,1949,24,4511.071969546074
1949.25,1949,25,4030.4195993779636
1949.26,1949,26,3908.5721850878326
1949.27,1949,27,3820.8535895946543
1949.28,1949,28,3725.9034965871215
1949.29,1949,29,3729.1546232421356
1949.3,1949,30,3669.4484030859044
1949.31,1949,31,3371.5951862510556
1949.32,1949,32,2944.3440792768492
1949.33,1949,33,2520.3875629258077
1949.34,1949,34,2176.338930616615
1949.35,1949,35,1822.0200697383696
1949.36,1949,36,1515.4034532646788
1949.37,1949,37,1276.4758834316847
1949.38,1949,38,1055.4105503803169
1949.39,1949,39,869.7860550705994
1949.4,1949,40,728.8750318492919
1949.41,1949,41,607.731701355556
1949.42,1949,42,531.3957671701448
1949.43,1949,43,484.13628085481554
1949.44,1949,44,440.19867854571396
1949.45,1949,45,409.67711825565567
1949.46,1949,46,371.59377070764236
1949.47,1949,47,349.87678143932726
1949.48,1949,48,313.8133236954494
1949.49,1949,49,287.36902504393237
1949.5,1949,50,275.3252876905957
1949.51,1949,51,251.53393238575978
1949.52,1949,52,222.09221755890715
1949.53,1949,53,217.17618384072128
1950.01,1950,1,214.6858130410996
1950.02,1950,2,211.56649691584835
1950.03,1950,3,201.44870739997955
1950.04,1950,4,196.56802487688995
1950.05,1950,5,202.95040515249403
1950.06,1950,6,210.4088625670125
1950.07,1950,7,217.17618384072128
1950.08,1950,8,230.37756660760738
1950.09,1950,9,278.6452196983867
1950.1,1950,10,313.6710813540977
1950.11,1950,11,361.7071932342522
1950.12,1950,12,402.80780896916593
1950.13,1950,13,442.78789070878923
1950.14,1950,14,502.54902420146084
1950.15,1950,15,614.1471546854699
1950.16,1950,16,632.6759100608176
1950.17,1950,17,661.5049261488081
1950.18,1950,18,721.1947367500286
1950.19,1950,19,776.9588374334028
1950.2,1950,20,860.7568820869079
1950.21,1950,21,1050.9226126015103
1950.22,1950,22,1518.802370037082
1950.23,1950,23,2794.0000494785377
1950.24,1950,24,4221.826812078513
1950.25,1950,25,4400.178435037409
1950.26,1950,26,3848.9926744180434
1950.27,1950,27,3307.692296130002
1950.28,1950,28,3017.4941744349026
1950.29,1950,29,2942.390133340162
1950.3,1950,30,2903.1787841713553
1950.31,1950,31,2828.920229383122
1950.32,1950,32,2749.6709238146072
1950.33,1950,33,2608.2227471689444
1950.34,1950,34,2422.5456171256155
1950.35,1950,35,2218.232565433546
1950.36,1950,36,1975.1349575315985
1950.37,1950,37,1694.4434740663853
1950.38,1950,38,1474.0005385546585
1950.39,1950,39,1232.5237386280535
1950.4,1950,40,1037.1773440010568
1950.41,1950,41,890.6948042061442
1950.42,1950,42,750.9944227238738
1950.43,1950,43,641.939324298406
1950.44,1950,44,572.0057376157453
1950.45,1950,45,514.4762545984182
1950.46,1950,46,466.19121838720173
1950.47,1950,47,432.4197841735975
1950.48,1950,48,402.80780896916593
1950.49,1950,49,373.38955229612355
1950.5,1950,50,341.9263640562869
1950.51,1950,51,313.02334274958633
1950.52,1950,52,282.59552717073456
1950.53,1950,53,273.29445945498526
1951.01,1951,1,265.85226101018367
1951.02,1951,2,260.13939626865397
1951.03,1951,3,263.4168433643374
1951.04,1951,4,321.15657423190504
1951.05,1951,5,319.42235803570935
1951.06,1951,6,312.4743597216856
1951.07,1951,7,325.6977525303851
1951.08,1951,8,351.6243652452641
1951.09,1951,9,449.58872323944115
1951.1,1951,10,468.0350455191088
1951.11,1951,11,501.05944367056765
1951.12,1951,12,559.3187529287054
1951.13,1951,13,921.6624550032606
1951.14,1951,14,1090.7206191183238
1951.15,1951,15,1388.4205812031162
1951.16,1951,16,1562.897292379794
1951.17,1951,17,1987.1224158082482
1951.18,1951,18,2645.4449328967175
1951.19,1951,19,3171.8073105417157
1951.2,1951,20,3398.097862810552
1951.21,1951,21,4056.5588660871895
1951.22,1951,22,4804.381341238513
1951.23,1951,23,6024.785538070199
1951.24,1951,24,6021.923167037928
1951.25,1951,25,5610.676729521039
1951.26,1951,26,4973.195533985007
1951.27,1951,27,4274.115759779651
1951.28,1951,28,3758.288168555452
1951.29,1951,29,3425.0683325514306
1951.3,1951,30,2892.927473931854
1951.31,1951,31,2461.304639941799
1951.32,1951,32,2092.712535235125
1951.33,1951,33,1712.6474943042133
1951.34,1951,34,1450.2679074677415
1951.35,1951,35,1236.928373366449
1951.36,1951,36,1079.6504048287006
1951.37,1951,37,919.1580808285186
1951.38,1951,38,774.5332511610203
1951.39,1951,39,666.9218827684244
1951.4,1951,40,586.623252252413
1951.41,1951,41,524.9147804122096
1951.42,1951,42,488.07498048565407
1951.43,1951,43,455.57090978845434
1951.44,1951,44,424.30319042259845
1951.45,1951,45,394.8839293589798
1951.46,1951,46,377.5415621019338
1951.47,1951,47,350.13782100344787
1951.48,1951,48,331.3218128937996
1951.49,1951,49,318.3351679291481
1951.5,1951,50,290.87951926982487
1951.51,1951,51,279.09996520709944
1951.52,1951,52,259.8710432713812
1951.53,1951,53,257.8651369108727
1952.01,1952,1,243.88028073188366
1952.02,1952,2,233.77266744840094
1952.03,1952,3,224.01706227109307
1952.04,1952,4,239.46000455489244
1952.05,1952,5,256.413509098378
1952.06,1952,6,287.0823957612971
1952.07,1952,7,325.0618922552885
1952.08,1952,8,360.56586292569693
1952.09,1952,9,388.8762584542698
1952.1,1952,10,427.1362749009687
1952.11,1952,11,414.0814693104939
1952.12,1952,12,431.03344015787974
1952.13,1952,13,479.2719736647672
1952.14,1952,14,527.8879158745838
1952.15,1952,15,580.0169090341348
1952.16,1952,16,633.7710181431329
1952.17,1952,17,719.4668693080619
1952.18,1952,18,789.6494790161665
1952.19,1952,19,860.57063365058
1952.2,1952,20,940.7144798937371
1952.21,1952,21,1094.2668349398111
1952.22,1952,22,1285.734198391338
1952.23,1952,23,2673.7190995177302
1952.24,1952,24,3893.6020593360454
1952.25,1952,25,5453.293230311915
1952.26,1952,26,5700.455589898091
1952.27,1952,27,5277.65261618843
1952.28,1952,28,4902.624312194494
1952.29,1952,29,4581.407571408092
1952.3,1952,30,4123.97089976165
1952.31,1952,31,3783.746475169585
1952.32,1952,32,3554.2492134625572
1952.33,1952,33,3249.0803161470385
1952.34,1952,34,2895.3313986121148
1952.35,1952,35,2467.4003731317434
1952.36,1952,36,2175.054255830038
1952.37,1952,37,1845.3475309041758
1952.38,1952,38,1554.6476632252204
1952.39,1952,39,1289.7509675047347
1952.4,1952,40,1089.5682873711478
1952.41,1952,41,920.4841730689532
1952.42,1952,42,774.6635001528156
1952.43,1952,43,666.2751322041197
1952.44,1952,44,593.8678567629257
1952.45,1952,45,529.3228990029481
1952.46,1952,46,483.73042332670644
1952.47,1952,47,447.7103035365233
1952.48,1952,48,403.40275316638423
1952.49,1952,49,369.5388362272611
1952.5,1952,50,338.89426956645735
1952.51,1952,51,321.15657040560825
1952.52,1952,52,307.0280594428147
1952.53,1952,53,288.212197146785
1953.01,1953,1,278.5716567061608
1953.02,1953,2,271.0147879433867
1953.03,1953,3,261.77871406530693
1953.04,1953,4,264.83368119678596
1953.05,1953,5,274.16240664398805
1953.06,1953,6,269.3377981013838
1953.07,1953,7,283.56343995441887
1953.08,1953,8,298.5733422066247
1953.09,1953,9,344.7767210657625
1953.1,1953,10,468.77908125037436
1953.11,1953,11,522.053037748624
1953.12,1953,12,552.5159960141925
1953.13,1953,13,589.0453518952382
1953.14,1953,14,677.275162960144
1953.15,1953,15,755.7770727455643
1953.16,1953,16,857.8171722814471
1953.17,1953,17,871.8243023092824
1953.18,1953,18,911.4479247466016
1953.19,1953,19,992.9498375767395
1953.2,1953,20,1027.05065297554
1953.21,1953,21,1079.5567568856552
1953.22,1953,22,1282.371809513083
1953.23,1953,23,1543.2962502026635
1953.24,1953,24,1951.893621224017
1953.25,1953,25,2334.196651410309
1953.26,1953,26,2848.259647916316
1953.27,1953,27,3420.218625845893
1953.28,1953,28,3779.4441987118407
1953.29,1953,29,3597.8942308955325
1953.3,1953,30,3225.9313922795386
1953.31,1953,31,2881.714329012482
1953.32,1953,32,2584.021399658626
1953.33,1953,33,2318.644546841188
1953.34,1953,34,2026.0473763089085
1953.35,1953,35,1728.9838738482445
1953.36,1953,36,1486.9007274109547
1953.37,1953,37,1239.83171983865
1953.38,1953,38,1068.5548339329484
1953.39,1953,39,913.4123749696033
1953.4,1953,40,760.1037101116974
1953.41,1953,41,651.5286985721557
1953.42,1953,42,576.5092895844186
1953.43,1953,43,521.9385730800294
1953.44,1953,44,477.1935777655346
1953.45,1953,45,445.59533547106054
1953.46,1953,46,415.32911249977093
1953.47,1953,47,386.6094050077083
1953.48,1953,48,360.5849478513283
1953.49,1953,49,331.3218128937996
1953.5,1953,50,316.0484973329953
1953.51,1953,51,293.90066749679073
1953.52,1953,52,266.82595082396455
1953.53,1953,53,257.8651369108727
1954.01,1954,1,246.048362687989
1954.02,1954,2,230.54887321071527
1954.03,1954,3,215.83984178658025
1954.04,1954,4,220.2293787956025
1954.05,1954,5,218.77402043531353
1954.06,1954,6,232.21842045035328
1954.07,1954,7,256.7810476274008
1954.08,1954,8,263.23656546232144
1954.09,1954,9,309.2865583189904
1954.1,1954,10,356.4733046021848
1954.11,1954,11,445.8098544975606
1954.12,1954,12,529.8631069320749
1954.13,1954,13,645.6515981136628
1954.14,1954,14,737.2830676662707
1954.15,1954,15,861.0620764155088
1954.16,1954,16,962.1060784016947
1954.17,1954,17,1035.394739547297
1954.18,1954,18,1207.972540462875
1954.19,1954,19,1501.668980135594
1954.2,1954,20,2001.7593095547086
1954.21,1954,21,2440.409382081406
1954.22,1954,22,2646.641587248513
1954.23,1954,23,2764.497265571417
1954.24,1954,24,2752.3969765741313
1954.25,1954,25,2966.1917089673466
1954.26,1954,26,3543.128393605943
1954.27,1954,27,3718.325337511807
1954.28,1954,28,3474.3670221759057
1954.29,1954,29,3244.3642466759015
1954.3,1954,30,2987.395956106905
1954.31,1954,31,2737.1109909764605
1954.32,1954,32,2507.5925410060204
1954.33,1954,33,2346.531567176674
1954.34,1954,34,2212.5428237213005
1954.35,1954,35,2010.3805898492064
1954.36,1954,36,1764.0811413733156
1954.37,1954,37,1552.2549967377636
1954.38,1954,38,1338.7759164258166
1954.39,1954,39,1152.1266260669634
1954.4,1954,40,976.7508296351261
1954.41,1954,41,825.5266554541931
1954.42,1954,42,695.7237277132673
1954.43,1954,43,604.5962957452142
1954.44,1954,44,539.9173874795938
1954.45,1954,45,495.11111729043745
1954.46,1954,46,469.5845912087595
1954.47,1954,47,430.24643068565354
1954.48,1954,48,396.6935369744543
1954.49,1954,49,374.9733837031216
1954.5,1954,50,343.41182955146076
1954.51,1954,51,321.835437263028
1954.52,1954,52,300.10847934878853
1954.53,1954,53,290.45081541387407
1955.01,1955,1,281.27388979053796
1955.02,1955,2,262.46742941596506
1955.03,1955,3,256.12677323938544
1955.04,1955,4,264.15258757026163
1955.05,1955,5,264.15258757026163
1955.06,1955,6,264.415713589273
1955.07,1955,7,304.3873972088709
1955.08,1955,8,324.64492106091166
1955.09,1955,9,344.73492605199596
1955.1,1955,10,373.76149981531404
1955.11,1955,11,413.52324361435
1955.12,1955,12,449.6233657176432
1955.13,1955,13,490.93506672329215
1955.14,1955,14,556.5120824864548
1955.15,1955,15,626.763123339461
1955.16,1955,16,694.45736719457
1955.17,1955,17,757.4739299084821
1955.18,1955,18,839.7243196067362
1955.19,1955,19,908.3193687610752
1955.2,1955,20,993.0016778635433
1955.21,1955,21,1161.4960602565056
1955.22,1955,22,1850.1004022516925
1955.23,1955,23,3602.123829321013
1955.24,1955,24,4631.770948110903
1955.25,1955,25,4270.693887745197
1955.26,1955,26,3779.762454999772
1955.27,1955,27,3622.6433986687143
1955.28,1955,28,3657.6649545011433
1955.29,1955,29,4064.310002148003
1955.3,1955,30,4678.943001184548
1955.31,1955,31,5270.230793229589
1955.32,1955,32,5698.544166488676
1955.33,1955,33,5648.853880969106
1955.34,1955,34,5129.8017084807225
1955.35,1955,35,4295.083187399579
1955.36,1955,36,3593.272180507131
1955.37,1955,37,3014.9970082306054
1955.38,1955,38,2538.4472730112257
1955.39,1955,39,2138.560343314407
1955.4,1955,40,1771.080731373157
1955.41,1955,41,1483.8097309236528
1955.42,1955,42,1242.1958108323838
1955.43,1955,43,1074.1175238511707
1955.44,1955,44,936.5454901038627
1955.45,1955,45,802.0884132664884
1955.46,1955,46,701.7025662558901
1955.47,1955,47,614.0582950596053
1955.48,1955,48,543.8093906367947
1955.49,1955,49,495.22030408344807
1955.5,1955,50,453.9552761890677
1955.51,1955,51,420.159974817714
1955.52,1955,52,391.43472873092156
1955.53,1955,53,380.95211823473977
1956.01,1956,1,365.0796999875426
1956.02,1956,2,338.14475881069876
1956.03,1956,3,316.1675885208745
1956.04,1956,4,317.65206794884614
1956.05,1956,5,319.0360941945817
1956.06,1956,6,330.6683704667057
1956.07,1956,7,379.0342487763808
1956.08,1956,8,411.3916965831925
1956.09,1956,9,470.29632490794296
1956.1,1956,10,557.4447333142399
1956.11,1956,11,562.2136928934428
1956.12,1956,12,565.4387445832316
1956.13,1956,13,573.2337048465648
1956.14,1956,14,634.0225423699341
1956.15,1956,15,669.2267283793309
1956.16,1956,16,684.5114350667202
1956.17,1956,17,696.8673048471244
1956.18,1956,18,727.452993752594
1956.19,1956,19,780.1030083892058
1956.2,1956,20,830.3045123234551
1956.21,1956,21,967.1505933731861
1956.22,1956,22,3536.066972100235
1956.23,1956,23,8872.962255160559
1956.24,1956,24,8398.286799405674
1956.25,1956,25,6782.895915270068
1956.26,1956,26,5496.10987078925
1956.27,1956,27,4545.840270428617
1956.28,1956,28,3915.7790448142005
1956.29,1956,29,3463.3398057409354
1956.3,1956,30,3062.546235753048
1956.31,1956,31,2661.155465555509
1956.32,1956,32,2335.368003914444
1956.33,1956,33,1997.4503016874073
1956.34,1956,34,1731.7840773506284
1956.35,1956,35,1485.6482269845387
1956.36,1956,36,1275.0191227125292
1956.37,1956,37,1135.817232570919
1956.38,1956,38,986.3984509879331
1956.39,1956,39,859.3182119718559
1956.4,1956,40,742.3291215978479
1956.41,1956,41,654.1776671422948
1956.42,1956,42,591.371244145674
1956.43,1956,43,540.6209453134368
1956.44,1956,44,496.5541086149355
1956.45,1956,45,461.1909760015215
1956.46,1956,46,429.4136012714576
1956.47,1956,47,397.4192681744549
1956.48,1956,48,375.96506880486567
1956.49,1956,49,351.44231724128264
1956.5,1956,50,327.7624204379027
1956.51,1956,51,309.9310582856538
1956.52,1956,52,300.10847934878853
1956.53,1956,53,290.45081541387407
1957.01,1957,1,287.17787440088273
1957.02,1957,2,290.1310128042899
1957.03,1957,3,291.1999420452806
1957.04,1957,4,309.0960059201531
1957.05,1957,5,309.9197853621919
1957.06,1957,6,322.2708783955572
1957.07,1957,7,332.5560321863269
1957.08,1957,8,343.7951468619994
1957.09,1957,9,378.89357118803053
1957.1,1957,10,377.2181030289864
1957.11,1957,11,487.1240912878242
1957.12,1957,12,668.8620593421728
1957.13,1957,13,777.1990772761721
1957.14,1957,14,1021.479322283443
1957.15,1957,15,1366.494460076589
1957.16,1957,16,1433.3672107784146
1957.17,1957,17,1727.603280001796
1957.18,1957,18,3993.26883466827
1957.19,1957,19,8145.407379530393
1957.2,1957,20,8802.54438914006
1957.21,1957,21,9815.713057703551
1957.22,1957,22,9618.184042952289
1957.23,1957,23,9171.161435205033
1957.24,1957,24,8410.671964277728
1957.25,1957,25,7289.116156162143
1957.26,1957,26,6386.593825827082
1957.27,1957,27,5464.859265919511
1957.28,1957,28,4570.380846042211
1957.29,1957,29,3883.4060334624273
1957.3,1957,30,3330.3561085867937
1957.31,1957,31,2851.9147441184446
1957.32,1957,32,2490.3403323590533
1957.33,1957,33,2192.333452136247
1957.34,1957,34,1872.8203838899458
1957.35,1957,35,1585.2623628093172
1957.36,1957,36,1327.2759714769952
1957.37,1957,37,1160.0991600968941
1957.38,1957,38,1002.3678575524293
1957.39,1957,39,877.7896370741661
1957.4,1957,40,787.7994696434614
1957.41,1957,41,727.3597304498131
1957.42,1957,42,673.4585775598267
1957.43,1957,43,628.9870787860374
1957.44,1957,44,588.2368081510838
1957.45,1957,45,561.8228372960635
1957.46,1957,46,528.158911031917
1957.47,1957,47,499.0883342082387
1957.48,1957,48,478.657816577284
1957.49,1957,49,452.3249796108585
1957.5,1957,50,425.67013610594034
1957.51,1957,51,396.2719751148448
1957.52,1957,52,382.76041973261187
1957.53,1957,53,379.32946082911184
1958.01,1958,1,362.4125528132926
1958.02,1958,2,358.70413251184345
1958.03,1958,3,334.117446213559
1958.04,1958,4,344.74598442703024
1958.05,1958,5,380.714834035135
1958.06,1958,6,397.55182540670694
1958.07,1958,7,404.9172845035991
1958.08,1958,8,425.9549137285938
1958.09,1958,9,473.18186978229113
1958.1,1958,10,569.405275206353
1958.11,1958,11,673.3623342318425
1958.12,1958,12,738.5064382294282
1958.13,1958,13,876.832200360578
1958.14,1958,14,933.5997099497615
1958.15,1958,15,880.2138806953204
1958.16,1958,16,848.3452580385932
1958.17,1958,17,861.8153871327082
1958.18,1958,18,899.8293282030943
1958.19,1958,19,948.3600883311129
1958.2,1958,20,1048.0470750314792
1958.21,1958,21,1102.530763114766
1958.22,1958,22,1149.3297883238722
1958.23,1958,23,1309.6370147111325
1958.24,1958,24,2056.1658407599675
1958.25,1958,25,3777.785171823234
1958.26,1958,26,4440.831830240156
1958.27,1958,27,3951.8314055287105
1958.28,1958,28,3415.3318794682455
1958.29,1958,29,2973.17549103669
1958.3,1958,30,2594.364462143297
1958.31,1958,31,2350.990279885048
1958.32,1958,32,2118.7138561529787
1958.33,1958,33,1870.6112113232375
1958.34,1958,34,1640.2226638644718
1958.35,1958,35,1433.28305807108
1958.36,1958,36,1234.7737390276336
1958.37,1958,37,1099.5727091337972
1958.38,1958,38,908.0794752085277
1958.39,1958,39,754.223821668711
1958.4,1958,40,644.9069988845218
1958.41,1958,41,562.0761285984589
1958.42,1958,42,514.296074514203
1958.43,1958,43,481.0023718644005
1958.44,1958,44,443.7177714232897
1958.45,1958,45,416.1316404356451
1958.46,1958,46,388.5861599472554
1958.47,1958,47,364.0531931877466
1958.48,1958,48,337.4480014922219
1958.49,1958,49,313.71880539014603
1958.5,1958,50,293.71368226492723
1958.51,1958,51,267.2126796126389
1958.52,1958,52,256.50905500210536
1958.53,1958,53,243.3801233363294
1959.01,1959,1,233.77257449336238
1959.02,1959,2,212.56949177607652
1959.03,1959,3,204.43541864502944
1959.04,1959,4,201.43860475155887
1959.05,1959,5,202.1551694813423
1959.06,1959,6,222.6246784882814
1959.07,1959,7,236.65877123594274
1959.08,1959,8,256.22317482624214
1959.09,1959,9,270.17010250837967
1959.1,1959,10,310.5083325952834
1959.11,1959,11,378.05975974136516
1959.12,1959,12,442.74238440641074
1959.13,1959,13,499.39181273989925
1959.14,1959,14,557.392189519729
1959.15,1959,15,572.7517894644587
1959.16,1959,16,613.173277485627
1959.17,1959,17,658.0219310006092
1959.18,1959,18,726.9081059744228
1959.19,1959,19,787.55057872228
1959.2,1959,20,838.9540224344971
1959.21,1959,21,874.1227197403304
1959.22,1959,22,949.3398157962489
1959.23,1959,23,1165.4648784819747
1959.24,1959,24,1933.9001382600966
1959.25,1959,25,3035.3059938709334
1959.26,1959,26,3870.9604730748392
1959.27,1959,27,4391.4404942222845
1959.28,1959,28,4705.644045562966
1959.29,1959,29,4276.497070849389
1959.3,1959,30,3646.9408661193306
1959.31,1959,31,3025.498201076655
1959.32,1959,32,2530.9882359828844
1959.33,1959,33,2228.353993545145
1959.34,1959,34,1969.6369958143166
1959.35,1959,35,1741.9834736595112
1959.36,1959,36,1550.7452326666928
1959.37,1959,37,1353.733980680483
1959.38,1959,38,1198.6438960785272
1959.39,1959,39,1045.066502831499
1959.4,1959,40,897.079750246727
1959.41,1959,41,747.2256812968453
1959.42,1959,42,622.9656192750928
1959.43,1959,43,550.7229462593904
1959.44,1959,44,491.92775639838584
1959.45,1959,45,453.4656927085392
1959.46,1959,46,423.7603313030903
1959.47,1959,47,393.84496819078817
1959.48,1959,48,365.55478220350915
1959.49,1959,49,335.4819611032013
1959.5,1959,50,313.71880539014603
1959.51,1959,51,283.58863208836385
1959.52,1959,52,262.59509553798557
1959.53,1959,53,250.27651192656964
1960.01,1960,1,243.03436500039615
1960.02,1960,2,229.57045043378034
1960.03,1960,3,211.747023732735
1960.04,1960,4,203.80614596002928
1960.05,1960,5,223.61521760139223
1960.06,1960,6,241.91830574359886
1960.07,1960,7,289.69464071696166
1960.08,1960,8,325.5971636024894
1960.09,1960,9,358.92955648314535
1960.1,1960,10,375.73052260466136
1960.11,1960,11,385.1714883964413
1960.12,1960,12,396.6318542629819
1960.13,1960,13,435.87319628758706
1960.14,1960,14,478.6348223512977
1960.15,1960,15,560.2605534041348
1960.16,1960,16,618.908340463911
1960.17,1960,17,727.6988610034778
1960.18,1960,18,792.5324203188442
1960.19,1960,19,847.78804739787
1960.2,1960,20,888.3109955196784
1960.21,1960,21,942.9567046134827
1960.22,1960,22,1110.0894249630921
1960.23,1960,23,1361.8364371986042
1960.24,1960,24,1937.8706500710452
1960.25,1960,25,3137.3533976582344
1960.26,1960,26,4758.5491519232955
1960.27,1960,27,5756.084275178589
1960.28,1960,28,5995.063900918975
1960.29,1960,29,5920.0471931012
1960.3,1960,30,5361.360944095698
1960.31,1960,31,4526.715521018349
1960.32,1960,32,3836.111949651662
1960.33,1960,33,3348.69625846555
1960.34,1960,34,2905.699294109539
1960.35,1960,35,2489.7395714831723
1960.36,1960,36,2176.137510719954
1960.37,1960,37,1895.5968160779723
1960.38,1960,38,1632.3451967890396
1960.39,1960,39,1405.5825417196218
1960.4,1960,40,1209.9885733732633
1960.41,1960,41,1044.8911159859163
1960.42,1960,42,927.3304806337817
1960.43,1960,43,791.1560248187174
1960.44,1960,44,688.0472786753827
1960.45,1960,45,613.6199949217571
1960.46,1960,46,537.6986380841937
1960.47,1960,47,487.18564958474195
1960.48,1960,48,448.8396709199772
1960.49,1960,49,412.22598007360364
1960.5,1960,50,383.96595406452656
1960.51,1960,51,354.82331710927747
1960.52,1960,52,333.6160167153299
1960.53,1960,53,325.16897349391536
1961.01,1961,1,300.0219838799165
1961.02,1961,2,275.52326952393867
1961.03,1961,3,264.15258757026163
1961.04,1961,4,264.15258757026163
1961.05,1961,5,272.76152202660893
1961.06,1961,6,290.2133472502471
1961.07,1961,7,333.6160167153299
1961.08,1961,8,375.445196052432
1961.09,1961,9,421.7726263968742
1961.1,1961,10,455.3450575127309
1961.11,1961,11,487.5192448151794
1961.12,1961,12,516.9969576003265
1961.13,1961,13,568.4548410971971
1961.14,1961,14,662.9556295458266
1961.15,1961,15,756.1832947333957
1961.16,1961,16,906.3382506819963
1961.17,1961,17,1064.642895791994
1961.18,1961,18,1253.6921526962258
1961.19,1961,19,1559.1075236624783
1961.2,1961,20,1905.7898519619994
1961.21,1961,21,2262.413579837278
1961.22,1961,22,3035.757483314253
1961.23,1961,23,4339.883183331187
1961.24,1961,24,4552.588898849166
1961.25,1961,25,4434.314283018076
1961.26,1961,26,4860.464620940987
1961.27,1961,27,5515.250201197986
1961.28,1961,28,5596.832722158526
1961.29,1961,29,5410.609923015703
1961.3,1961,30,4951.536935671577
1961.31,1961,31,4406.458180890692
1961.32,1961,32,3901.4854509674847
1961.33,1961,33,3475.479671555923
1961.34,1961,34,3038.0165890220474
1961.35,1961,35,2659.0118946464286
1961.36,1961,36,2301.203971882951
1961.37,1961,37,1987.5617886299958
1961.38,1961,38,1646.5677141007106
1961.39,1961,39,1382.7016724136597
1961.4,1961,40,1193.6166688390501
1961.41,1961,41,1038.9689564512676
1961.42,1961,42,927.1207768736724
1961.43,1961,43,815.7900833360078
1961.44,1961,44,721.2842211702675
1961.45,1961,45,640.3067174506205
1961.46,1961,46,580.6987313382335
1961.47,1961,47,529.2256307357663
1961.48,1961,48,490.2332427979785
1961.49,1961,49,462.5611847106126
1961.5,1961,50,432.51688148357346
1961.51,1961,51,399.96206486657354
1961.52,1961,52,375.9755207876431
1961.53,1961,53,364.57980156127
1962.01,1962,1,346.78968503412074
1962.02,1962,2,332.4203308271939
1962.03,1962,3,303.156214731004
1962.04,1962,4,286.3811048678816
1962.05,1962,5,297.95629624440875
1962.06,1962,6,319.2518370358308
1962.07,1962,7,334.09484251810744
1962.08,1962,8,375.1936922246841
1962.09,1962,9,439.561497398216
1962.1,1962,10,519.9976542989177
1962.11,1962,11,655.1756581408479
1962.12,1962,12,852.6805696370708
1962.13,1962,13,1043.9905608763145
1962.14,1962,14,1169.7348239073551
1962.15,1962,15,1230.9536279586284
1962.16,1962,16,1561.585149447401
1962.17,1962,17,2198.492486818363
1962.18,1962,18,2822.5973406365597
1962.19,1962,19,3582.524142565479
1962.2,1962,20,4202.060689556931
1962.21,1962,21,4598.488426097423
1962.22,1962,22,5194.734933910244
1962.23,1962,23,6359.135013406852
1962.24,1962,24,6982.901825321184
1962.25,1962,25,6741.923708617617
1962.26,1962,26,6367.072827415354
1962.27,1962,27,6182.705458028278
1962.28,1962,28,5801.915375590247
1962.29,1962,29,5355.4846783588355
1962.3,1962,30,4659.992829556157
1962.31,1962,31,4036.171660397249
1962.32,1962,32,3472.961275299837
1962.33,1962,33,2996.2808653382094
1962.34,1962,34,2541.8081901226624
1962.35,1962,35,2232.0045522906207
1962.36,1962,36,1855.2553493237917
1962.37,1962,37,1556.4221308359251
1962.38,1962,38,1348.793609554176
1962.39,1962,39,1178.394691640846
1962.4,1962,40,1029.5086452680105
1962.41,1962,41,917.2933250165182
1962.42,1962,42,811.0545575997211
1962.43,1962,43,735.1798684870598
1962.44,1962,44,667.661966459403
1962.45,1962,45,618.0834935087694
1962.46,1962,46,577.4285738440881
1962.47,1962,47,528.7658016758089
1962.48,1962,48,492.3574799152943
1962.49,1962,49,465.82668750278054
1962.5,1962,50,438.0771306809232
1962.51,1962,51,415.66183326425573
1962.52,1962,52,393.06863409633144
1962.53,1962,53,385.1714883964413
1963.01,1963,1,375.90061650633754
1963.02,1963,2,354.6554580352236
1963.03,1963,3,363.7404202684948
1963.04,1963,4,360.70907196310617
1963.05,1963,5,370.9912093571694
1963.06,1963,6,418.4057674941023
1963.07,1963,7,460.4697829284111
1963.08,1963,8,526.5885018536312
1963.09,1963,9,656.1958929726709
1963.1,1963,10,778.750305179612
1963.11,1963,11,835.6831582163032
1963.12,1963,12,850.0803389391656
1963.13,1963,13,886.6085380899185
1963.14,1963,14,942.9762714297315
1963.15,1963,15,978.6238584829644
1963.16,1963,16,1002.2763636681493
1963.17,1963,17,1038.6350699188365
1963.18,1963,18,1093.6684460191498
1963.19,1963,19,1193.6387286994534
1963.2,1963,20,1300.175798883089
1963.21,1963,21,1418.5067569191003
1963.22,1963,22,1626.7449066852193
1963.23,1963,23,2042.045088590019
